PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
50.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,11433,DTW,3
50.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,11433,DTW,10
50.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,12339,IND,4
50.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,14576,ROC,1
50.00,ZW,Air Wisconsin Airlines Corp,14100,PHL,13485,MSN,5
50.00,ZW,Air Wisconsin Airlines Corp,14100,PHL,13930,ORD,12
50.00,ZW,Air Wisconsin Airlines Corp,14730,SDF,11823,FWA,10
50.00,ZW,Air Wisconsin Airlines Corp,15016,STL,13930,ORD,7
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10216,AHN,15153,TCL,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,16218,YUM,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10559,BFI,10693,BNA,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10721,BOS,11618,EWR,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,10868,CAE,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11067,CMI,13485,MSN,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,12889,LAS,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,14107,PHX,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,14492,RDU,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,10721,BOS,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,11618,EWR,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,13487,MSP,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,MFE,15154,TCM,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,12896,LBB,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11433,DTW,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,12896,LBB,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13342,MKE,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14122,PIT,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,12889,LAS,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,13232,MDW,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14100,PHL,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11618,EWR,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,16218,YUM,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14761,SFB,10155,ACT,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,STL,14100,PHL,3
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,STL,14492,RDU,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,14492,RDU,2
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,TPA,11697,FLL,1
51.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,TPA,14492,RDU,1
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,6
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,7
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,8
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,9
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,10
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,11
51.00,1EQ,"KaiserAir, Inc.",14831,SJC,12889,LAS,12
51.00,2E,Smokey Bay Air Inc.,12184,HOM,10085,A72,5
51.00,2JQ,Delux Public Charter LLC,14908,SNA,11259,DAL,7
51.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,10613,BID,15855,WST,1
51.00,2O,Island Air Service,10170,ADQ,12772,KOZ,3
51.00,2O,Island Air Service,10170,ADQ,13934,ORI,5
51.00,3M,Silver Airways,15304,TPA,14685,SAV,3
51.00,4W,Warbelow,11214,CXF,11214,CXF,6
51.00,4W,Warbelow,11630,FAI,15725,WBQ,6
51.00,4W,Warbelow,14559,RMP,11630,FAI,2
51.00,4W,Warbelow,14709,SCC,11630,FAI,6
51.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10775,BTI,11630,FAI,2
51.00,6F,"FOX AIRCRAFT, LLC",10304,ANI,12719,KLG,5
51.00,6F,"FOX AIRCRAFT, LLC",10551,BET,11550,EMK,4
51.00,6F,"FOX AIRCRAFT, LLC",10551,BET,12709,KKI,10
51.00,6F,"FOX AIRCRAFT, LLC",10551,BET,13770,NUP,11
51.00,6F,"FOX AIRCRAFT, LLC",10551,BET,15257,TLT,11
51.00,6F,"FOX AIRCRAFT, LLC",12719,KLG,10304,ANI,4
51.00,7H,NEW PACIFIC AIRLINES,10299,ANC,10304,ANI,9
51.00,7H,NEW PACIFIC AIRLINES,10299,ANC,10304,ANI,10
51.00,7H,NEW PACIFIC AIRLINES,10540,BED,11433,DTW,11
51.00,7H,NEW PACIFIC AIRLINES,10540,BED,12264,IAD,12
51.00,7H,NEW PACIFIC AIRLINES,11066,CMH,14492,RDU,12
51.00,7H,NEW PACIFIC AIRLINES,11123,CPS,11259,DAL,11
51.00,7H,NEW PACIFIC AIRLINES,11292,DEN,11066,CMH,9
51.00,7H,NEW PACIFIC AIRLINES,11292,DEN,11066,CMH,10
51.00,7H,NEW PACIFIC AIRLINES,11697,FLL,10540,BED,9
51.00,7H,NEW PACIFIC AIRLINES,11697,FLL,10540,BED,10
51.00,7H,NEW PACIFIC AIRLINES,13487,MSP,11003,CID,3
51.00,7H,NEW PACIFIC AIRLINES,14100,PHL,11123,CPS,10
51.00,7H,NEW PACIFIC AIRLINES,14492,RDU,11066,CMH,12
51.00,7H,NEW PACIFIC AIRLINES,14492,RDU,11764,FRG,4
51.00,7H,NEW PACIFIC AIRLINES,14492,RDU,12264,IAD,12
51.00,7H,NEW PACIFIC AIRLINES,14709,SCC,14709,SCC,6
51.00,7H,NEW PACIFIC AIRLINES,14831,SJC,12889,LAS,9
51.00,7H,NEW PACIFIC AIRLINES,14831,SJC,12889,LAS,10
51.00,7H,NEW PACIFIC AIRLINES,14831,SJC,12892,LAX,11
51.00,7H,NEW PACIFIC AIRLINES,15304,TPA,11697,FLL,12
51.00,7S,Ryan Air f/k/a Arctic Transportation,10551,BET,10304,ANI,11
51.00,8E,Bering Air Inc.,10640,BKC,14485,RDB,8
51.00,8E,Bering Air Inc.,12844,KVL,14485,RDB,8
51.00,8E,Bering Air Inc.,13806,OBU,13970,OTZ,1
51.00,8E,Bering Air Inc.,13873,OME,13970,OTZ,9
51.00,8E,Bering Air Inc.,13873,OME,13970,OTZ,10
51.00,8E,Bering Air Inc.,14856,SKK,15478,UNK,6
51.00,8E,Bering Air Inc.,15709,WAA,13873,OME,3
51.00,8E,Bering Air Inc.,15785,WLK,13970,OTZ,2
51.00,8E,Bering Air Inc.,15861,WTK,14485,RDB,11
51.00,8V,Wright Air Service,10349,ARC,11630,FAI,2
51.00,8V,Wright Air Service,11007,CIK,11630,FAI,9
51.00,8V,Wright Air Service,11630,FAI,10349,ARC,2
51.00,8V,Wright Air Service,11630,FAI,11007,CIK,10
51.00,8V,Wright Air Service,11630,FAI,12615,KAL,9
51.00,8V,Wright Air Service,11844,GAL,12868,KYU,8
51.00,8V,Wright Air Service,12214,HSL,11844,GAL,7
51.00,8V,Wright Air Service,14709,SCC,10775,BTI,6
51.00,8V,Wright Air Service,14709,SCC,13767,NUI,7
51.00,9E,Endeavor Air Inc.,10397,ATL,10599,BHM,12
51.00,9E,Endeavor Air Inc.,10397,ATL,15624,VPS,2
51.00,9E,Endeavor Air Inc.,11433,DTW,13198,MCI,11
51.00,9E,Endeavor Air Inc.,11823,FWA,11433,DTW,11
51.00,9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,10557,BFD,12
51.00,9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,12174,HNM,11
51.00,AA,American Airlines Inc.,10529,BDL,12892,LAX,9
51.00,AA,American Airlines Inc.,10693,BNA,12953,LGA,4
51.00,AA,American Airlines Inc.,12892,LAX,10529,BDL,8
51.00,AA,American Airlines Inc.,13204,MCO,10721,BOS,5
51.00,AA,American Airlines Inc.,13244,MEM,14100,PHL,6
51.00,AA,American Airlines Inc.,13495,MSY,12889,LAS,10
51.00,AA,American Airlines Inc.,13495,MSY,14679,SAN,5
51.00,AMQ,Ameristar Air Cargo,11259,DAL,14262,PSP,11
51.00,AN,"ADVANCED AIR, LLC",14303,PUW,10559,BFI,2
51.00,AS,Alaska Airlines Inc.,15841,WRG,14256,PSG,10
51.00,B6,JetBlue Airways,10257,ALB,10721,BOS,12
51.00,B6,JetBlue Airways,10792,BUF,10257,ALB,12
51.00,B6,JetBlue Airways,12191,HOU,12889,LAS,9
51.00,C5,CommuteAir LLC dba CommuteAir,11193,CVG,12264,IAD,5
51.00,C5,CommuteAir LLC dba CommuteAir,12264,IAD,12953,LGA,12
51.00,C5,CommuteAir LLC dba CommuteAir,12992,LIT,13422,MOB,8
51.00,C5,CommuteAir LLC dba CommuteAir,13244,MEM,12266,IAH,9
51.00,DL,Delta Air Lines Inc.,10397,ATL,12191,HOU,12
51.00,DL,Delta Air Lines Inc.,10397,ATL,13930,ORD,11
51.00,DL,Delta Air Lines Inc.,10397,ATL,14057,PDX,3
51.00,DL,Delta Air Lines Inc.,10559,BFI,10693,BNA,11
51.00,DL,Delta Air Lines Inc.,10693,BNA,11123,CPS,12
51.00,DL,Delta Air Lines Inc.,10693,BNA,11292,DEN,11
51.00,DL,Delta Air Lines Inc.,10721,BOS,11618,EWR,1
51.00,DL,Delta Air Lines Inc.,10721,BOS,12339,IND,4
51.00,DL,Delta Air Lines Inc.,11042,CLE,11433,DTW,2
51.00,DL,Delta Air Lines Inc.,11042,CLE,14893,SMF,2
51.00,DL,Delta Air Lines Inc.,11057,CLT,11433,DTW,3
51.00,DL,Delta Air Lines Inc.,11057,CLT,14100,PHL,2
51.00,DL,Delta Air Lines Inc.,11123,CPS,13232,MDW,4
51.00,DL,Delta Air Lines Inc.,11123,CPS,13891,ONT,3
51.00,DL,Delta Air Lines Inc.,11259,DAL,11292,DEN,10
51.00,DL,Delta Air Lines Inc.,11259,DAL,12191,HOU,12
51.00,DL,Delta Air Lines Inc.,11259,DAL,13232,MDW,12
51.00,DL,Delta Air Lines Inc.,11259,DAL,13487,MSP,3
51.00,DL,Delta Air Lines Inc.,11259,DAL,13487,MSP,12
51.00,DL,Delta Air Lines Inc.,11259,DAL,13851,OKC,2
51.00,DL,Delta Air Lines Inc.,11259,DAL,13851,OKC,3
51.00,DL,Delta Air Lines Inc.,11292,DEN,12892,LAX,12
51.00,DL,Delta Air Lines Inc.,11292,DEN,14869,SLC,3
51.00,DL,Delta Air Lines Inc.,11433,DTW,10397,ATL,2
51.00,DL,Delta Air Lines Inc.,11433,DTW,12264,IAD,12
51.00,DL,Delta Air Lines Inc.,11618,EWR,14100,PHL,12
51.00,DL,Delta Air Lines Inc.,11697,FLL,12889,LAS,10
51.00,DL,Delta Air Lines Inc.,12191,HOU,14893,SMF,3
51.00,DL,Delta Air Lines Inc.,12197,HPN,12889,LAS,1
51.00,DL,Delta Air Lines Inc.,12264,IAD,11123,CPS,11
51.00,DL,Delta Air Lines Inc.,12264,IAD,11259,DAL,12
51.00,DL,Delta Air Lines Inc.,12264,IAD,14492,RDU,4
51.00,DL,Delta Air Lines Inc.,12339,IND,10721,BOS,1
51.00,DL,Delta Air Lines Inc.,12339,IND,13204,MCO,3
51.00,DL,Delta Air Lines Inc.,12889,LAS,10559,BFI,5
51.00,DL,Delta Air Lines Inc.,12889,LAS,11123,CPS,3
51.00,DL,Delta Air Lines Inc.,12889,LAS,14107,PHX,4
51.00,DL,Delta Air Lines Inc.,12889,LAS,14107,PHX,6
51.00,DL,Delta Air Lines Inc.,13204,MCO,13342,MKE,12
51.00,DL,Delta Air Lines Inc.,13204,MCO,13851,OKC,3
51.00,DL,Delta Air Lines Inc.,13204,MCO,14893,SMF,3
51.00,DL,Delta Air Lines Inc.,13230,MDT,12953,LGA,6
51.00,DL,Delta Air Lines Inc.,13232,MDW,12264,IAD,12
51.00,DL,Delta Air Lines Inc.,13232,MDW,13487,MSP,2
51.00,DL,Delta Air Lines Inc.,13244,MEM,13204,MCO,10
51.00,DL,Delta Air Lines Inc.,13303,MIA,11042,CLE,3
51.00,DL,Delta Air Lines Inc.,13303,MIA,14107,PHX,11
51.00,DL,Delta Air Lines Inc.,13487,MSP,10693,BNA,2
51.00,DL,Delta Air Lines Inc.,13487,MSP,11123,CPS,3
51.00,DL,Delta Air Lines Inc.,13487,MSP,11292,DEN,10
51.00,DL,Delta Air Lines Inc.,13487,MSP,11697,FLL,12
51.00,DL,Delta Air Lines Inc.,13487,MSP,14100,PHL,12
51.00,DL,Delta Air Lines Inc.,13487,MSP,14275,PTK,7
51.00,DL,Delta Air Lines Inc.,13487,MSP,14275,PTK,11
51.00,DL,Delta Air Lines Inc.,13487,MSP,14831,SJC,11
51.00,DL,Delta Air Lines Inc.,13487,MSP,14893,SMF,3
51.00,DL,Delta Air Lines Inc.,13495,MSY,13851,OKC,11
51.00,DL,Delta Air Lines Inc.,13495,MSY,14893,SMF,12
51.00,DL,Delta Air Lines Inc.,13851,OKC,12191,HOU,2
51.00,DL,Delta Air Lines Inc.,13851,OKC,12339,IND,3
51.00,DL,Delta Air Lines Inc.,13851,OKC,14107,PHX,3
51.00,DL,Delta Air Lines Inc.,13930,ORD,11259,DAL,10
51.00,DL,Delta Air Lines Inc.,14100,PHL,10721,BOS,3
51.00,DL,Delta Air Lines Inc.,14100,PHL,11433,DTW,1
51.00,DL,Delta Air Lines Inc.,14100,PHL,13487,MSP,12
51.00,DL,Delta Air Lines Inc.,14100,PHL,14492,RDU,3
51.00,DL,Delta Air Lines Inc.,14107,PHX,12889,LAS,4
51.00,DL,Delta Air Lines Inc.,14107,PHX,12889,LAS,5
51.00,DL,Delta Air Lines Inc.,14107,PHX,14893,SMF,1
51.00,DL,Delta Air Lines Inc.,14492,RDU,11123,CPS,4
51.00,DL,Delta Air Lines Inc.,14492,RDU,11697,FLL,9
51.00,DL,Delta Air Lines Inc.,14492,RDU,12264,IAD,4
51.00,DL,Delta Air Lines Inc.,14492,RDU,14730,SDF,1
51.00,DL,Delta Air Lines Inc.,14492,RDU,15304,TPA,3
51.00,DL,Delta Air Lines Inc.,14683,SAT,12197,HPN,3
51.00,DL,Delta Air Lines Inc.,14683,SAT,13487,MSP,12
51.00,DL,Delta Air Lines Inc.,14869,SLC,11292,DEN,3
51.00,DL,Delta Air Lines Inc.,14869,SLC,12889,LAS,9
51.00,DL,Delta Air Lines Inc.,14869,SLC,13851,OKC,2
51.00,DL,Delta Air Lines Inc.,14893,SMF,13495,MSY,12
51.00,DL,Delta Air Lines Inc.,14893,SMF,13851,OKC,2
51.00,DL,Delta Air Lines Inc.,14893,SMF,14057,PDX,1
51.00,DL,Delta Air Lines Inc.,15016,STL,13930,ORD,9
51.00,DL,Delta Air Lines Inc.,15304,TPA,10792,BUF,1
51.00,DL,Delta Air Lines Inc.,15304,TPA,11292,DEN,10
51.00,DL,Delta Air Lines Inc.,15304,TPA,12264,IAD,10
51.00,DL,Delta Air Lines Inc.,15376,TUS,14107,PHX,12
51.00,F9,Frontier Airlines Inc.,13204,MCO,14747,SEA,2
51.00,G4,Allegiant Air,10185,AEX,13230,MDT,6
51.00,G4,Allegiant Air,10868,CAE,13487,MSP,7
51.00,G4,Allegiant Air,11193,CVG,11726,FOE,1
51.00,G4,Allegiant Air,13495,MSY,13244,MEM,2
51.00,GCA,"Global Crossing Airlines, Inc.",10397,ATL,12889,LAS,11
51.00,GCA,"Global Crossing Airlines, Inc.",10397,ATL,15249,TLH,3
51.00,GCA,"Global Crossing Airlines, Inc.",11618,EWR,12878,LAF,1
51.00,GCA,"Global Crossing Airlines, Inc.",11726,FOE,11027,CKB,1
51.00,GCA,"Global Crossing Airlines, Inc.",11726,FOE,12191,HOU,3
51.00,GCA,"Global Crossing Airlines, Inc.",12191,HOU,11726,FOE,3
51.00,GCA,"Global Crossing Airlines, Inc.",12206,HRL,10466,AZA,3
51.00,GCA,"Global Crossing Airlines, Inc.",12206,HRL,14679,SAN,10
51.00,GCA,"Global Crossing Airlines, Inc.",12896,LBB,11726,FOE,2
51.00,GCA,"Global Crossing Airlines, Inc.",13303,MIA,15249,TLH,1
51.00,GCA,"Global Crossing Airlines, Inc.",15096,SYR,10397,ATL,2
51.00,GV,Grant Aviation,10551,BET,12709,KKI,7
51.00,GV,Grant Aviation,10551,BET,15887,WWT,12
51.00,GV,Grant Aviation,11336,DLG,10245,AKN,2
51.00,GV,Grant Aviation,14119,PIP,10245,AKN,7
51.00,GV,Grant Aviation,15554,VAK,12195,HPB,5
51.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,14062,PEC,9
51.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,14062,PEC,12523,JNU,10
51.00,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",13467,MRI,13676,NIB,10
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12708,KKH,12
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,12719,KLG,2
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,BET,13369,MLL,6
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,MOU,10551,BET,9
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,PKA,10551,BET,6
51.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,WTL,10551,BET,9
51.00,K3,Venture Travel LLC d/b/a Taquan Air Service,12815,KTB,15741,WFB,8
51.00,KAH,Kenmore Air Harbor,13055,LPS,14477,RCE,9
51.00,KAH,Kenmore Air Harbor,16603,DHB,13002,LKE,5
51.00,KAT,Katmai Air,10299,ANC,10245,AKN,5
51.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11697,FLL,15167,TEB,10
51.00,MQ,Envoy Air,13303,MIA,12945,LEX,3
51.00,MQ,Envoy Air,13487,MSP,11278,DCA,2
51.00,MQ,Envoy Air,14107,PHX,12992,LIT,12
51.00,MX,Breeze Aviation Group DBA  Breeze,10397,ATL,13303,MIA,2
51.00,MX,Breeze Aviation Group DBA  Breeze,10423,AUS,11603,EUG,6
51.00,MX,Breeze Aviation Group DBA  Breeze,10994,CHS,14307,PVD,10
51.00,MX,Breeze Aviation Group DBA  Breeze,11146,CRW,13577,MYR,9
51.00,MX,Breeze Aviation Group DBA  Breeze,11953,GNV,11996,GSP,3
51.00,MX,Breeze Aviation Group DBA  Breeze,12191,HOU,14314,PVU,1
51.00,MX,Breeze Aviation Group DBA  Breeze,12451,JAX,10785,BTV,5
51.00,MX,Breeze Aviation Group DBA  Breeze,13342,MKE,12264,IAD,7
51.00,MX,Breeze Aviation Group DBA  Breeze,13930,ORD,14100,PHL,5
51.00,MX,Breeze Aviation Group DBA  Breeze,14307,PVD,10994,CHS,10
51.00,MX,Breeze Aviation Group DBA  Breeze,14685,SAV,12323,ILM,5
51.00,MX,Breeze Aviation Group DBA  Breeze,14730,SDF,15249,TLH,12
51.00,NK,Spirit Air Lines,14679,SAN,10397,ATL,8
51.00,OH,PSA Airlines Inc.,11066,CMH,14100,PHL,1
51.00,OH,PSA Airlines Inc.,14100,PHL,11995,GSO,9
51.00,OO,SkyWest Airlines Inc.,11003,CID,11433,DTW,10
51.00,OO,SkyWest Airlines Inc.,11278,DCA,13930,ORD,3
51.00,OO,SkyWest Airlines Inc.,11298,DFW,11778,FSM,6
51.00,OO,SkyWest Airlines Inc.,11447,DVL,12519,JMS,11
51.00,OO,SkyWest Airlines Inc.,12478,JFK,14122,PIT,10
51.00,OO,SkyWest Airlines Inc.,12519,JMS,11447,DVL,11
51.00,OO,SkyWest Airlines Inc.,12902,LBL,11283,DDC,6
51.00,OO,SkyWest Airlines Inc.,15016,STL,11298,DFW,12
51.00,OO,SkyWest Airlines Inc.,15041,SUN,12892,LAX,5
51.00,QX,Horizon Air,14747,SEA,15023,STS,9
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10158,ACY,10257,ALB,9
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10158,ACY,10980,CHA,1
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10158,ACY,11146,CRW,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10158,ACY,14524,RIC,5
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10279,AMA,10590,IFP,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10397,ATL,12892,LAX,8
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10423,AUS,14057,PDX,10
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10540,BED,14747,SEA,7
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10561,BFL,10590,IFP,7
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10590,IFP,10279,AMA,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10590,IFP,10561,BFL,7
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10781,BTR,10693,BNA,3
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10868,CAE,10781,BTR,2
51.00,SY,Sun Country Airlines d/b/a MN Airlines,10980,CHA,10158,ACY,1
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11066,CMH,14027,PBI,1
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11146,CRW,10158,ACY,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11193,CVG,12197,HPN,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11259,DAL,12892,LAX,5
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11540,ELP,11298,DFW,7
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11618,EWR,10397,ATL,4
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11697,FLL,11066,CMH,8
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11697,FLL,15016,STL,2
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11721,FNT,10158,ACY,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,11986,GRR,10158,ACY,11
51.00,SY,Sun Country Airlines d/b/a MN Airlines,12892,LAX,10397,ATL,8
51.00,SY,Sun Country Airlines d/b/a MN Airlines,12892,LAX,12191,HOU,10
51.00,SY,Sun Country Airlines d/b/a MN Airlines,13105,LUK,10693,BNA,9
51.00,SY,Sun Country Airlines d/b/a MN Airlines,13198,MCI,15016,STL,7
51.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,12892,LAX,10
51.00,SY,Sun Country Airlines d/b/a MN Airlines,13871,OMA,14570,RNO,1
51.00,SY,Sun Country Airlines d/b/a MN Airlines,14100,PHL,13204,MCO,8
51.00,SY,Sun Country Airlines d/b/a MN Airlines,14524,RIC,13931,ORF,5
51.00,SY,Sun Country Airlines d/b/a MN Airlines,14570,RNO,13871,OMA,2
51.00,SY,Sun Country Airlines d/b/a MN Airlines,14696,SBN,10158,ACY,5
51.00,SY,Sun Country Airlines d/b/a MN Airlines,14747,SEA,10540,BED,7
51.00,TJ,Tradewind Aviation,12197,HPN,10154,ACK,9
51.00,TJ,Tradewind Aviation,15167,TEB,13541,MVY,11
51.00,UA,United Air Lines Inc.,10693,BNA,12889,LAS,11
51.00,UA,United Air Lines Inc.,12339,IND,14908,SNA,11
51.00,UA,United Air Lines Inc.,12892,LAX,13486,MSO,6
51.00,UA,United Air Lines Inc.,13204,MCO,10423,AUS,4
51.00,UA,United Air Lines Inc.,13342,MKE,13487,MSP,7
51.00,UA,United Air Lines Inc.,13485,MSN,10683,BMG,1
51.00,UA,United Air Lines Inc.,13930,ORD,15412,TYS,5
51.00,UA,United Air Lines Inc.,14057,PDX,10693,BNA,9
51.00,UA,United Air Lines Inc.,14107,PHX,12953,LGA,5
51.00,UA,United Air Lines Inc.,14492,RDU,13495,MSY,2
51.00,UA,United Air Lines Inc.,14570,RNO,10693,BNA,5
51.00,UA,United Air Lines Inc.,14679,SAN,14492,RDU,6
51.00,UA,United Air Lines Inc.,14747,SEA,11298,DFW,7
51.00,UA,United Air Lines Inc.,14869,SLC,12451,JAX,3
51.00,UA,United Air Lines Inc.,14893,SMF,10821,BWI,1
51.00,UA,United Air Lines Inc.,14908,SNA,13198,MCI,10
51.00,UA,United Air Lines Inc.,15016,STL,14107,PHX,12
51.00,UA,United Air Lines Inc.,15096,SYR,14893,SMF,1
51.00,V8,Iliamna Air Taxi,10299,ANC,13715,NNL,8
51.00,V8,Iliamna Air Taxi,12321,ILI,12748,KNK,5
51.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11193,CVG,14100,PHL,1
51.00,WN,Southwest Airlines Co.,10257,ALB,12892,LAX,1
51.00,WN,Southwest Airlines Co.,10397,ATL,10800,BUR,3
51.00,WN,Southwest Airlines Co.,10423,AUS,12451,JAX,3
51.00,WN,Southwest Airlines Co.,10529,BDL,14843,SJU,2
51.00,WN,Southwest Airlines Co.,10599,BHM,10693,BNA,5
51.00,WN,Southwest Airlines Co.,10599,BHM,11109,COS,3
51.00,WN,Southwest Airlines Co.,10713,BOI,13232,MDW,7
51.00,WN,Southwest Airlines Co.,10713,BOI,14908,SNA,1
51.00,WN,Southwest Airlines Co.,10721,BOS,11697,FLL,2
51.00,WN,Southwest Airlines Co.,10800,BUR,12266,IAH,7
51.00,WN,Southwest Airlines Co.,10800,BUR,12953,LGA,2
51.00,WN,Southwest Airlines Co.,10994,CHS,11986,GRR,2
51.00,WN,Southwest Airlines Co.,11042,CLE,13303,MIA,1
51.00,WN,Southwest Airlines Co.,11042,CLE,14831,SJC,2
51.00,WN,Southwest Airlines Co.,11109,COS,13495,MSY,9
51.00,WN,Southwest Airlines Co.,11109,COS,13796,OAK,5
51.00,WN,Southwest Airlines Co.,11109,COS,14492,RDU,2
51.00,WN,Southwest Airlines Co.,11193,CVG,15304,TPA,4
51.00,WN,Southwest Airlines Co.,11540,ELP,14570,RNO,7
51.00,WN,Southwest Airlines Co.,11540,ELP,14893,SMF,11
51.00,WN,Southwest Airlines Co.,11603,EUG,13851,OKC,6
